Comparing 18_45_thrdscan.txt and 18_50_thrdscan.txt:

There are 758 changes in the threads.
There are 173 New Threads.
There are 258 Terminated Threads.
There are 264 distinct TIDs that have changed.
Key change counts:
  Offset: 230
  PID: 226
  CreateTime: 230
  ExitTime: 42
  StartAddress: 30

(196, 'Changed Offset', '0xa0851a86d080', '0xa08517eb2080')
(7356, 'Changed PID', 6968, 388)
(7356, 'Changed CreateTime', '2024-06-11 17:14:09.000000 ', '2024-06-11 17:44:00.000000 ')
(7368, 'Changed Offset', '0xa0851bce3040', '0xa0851a553080')
(7368, 'Changed PID', 3848, 7036)
(7368, 'Changed CreateTime', '2024-06-11 16:53:42.000000 ', '2024-06-11 17:46:39.000000 ')
(7368, 'Changed ExitTime', '2024-06-11 16:57:48.000000 ', '-')
(7420, 'Changed Offset', '0xa0851a9c9080', '0xa0851b9da080')
(7420, 'Changed PID', 3848, 3216)
(7420, 'Changed CreateTime', '2024-06-11 16:57:52.000000 ', '2024-06-11 17:45:38.000000 ')
(7420, 'Changed ExitTime', '2024-06-11 17:05:38.000000 ', '-')
(7496, 'Changed Offset', '0xa0851b7d3040', '0xa0851b1cc080')
(7496, 'Changed PID', 4, 6968)
(7496, 'Changed StartAddress', '0xf800752c3ce0', '0x7ffc932a2690')
(7496, 'Changed CreateTime', '2024-06-11 16:45:00.000000 ', '2024-06-11 17:43:14.000000 ')
(7500, 'Changed Offset', '0xa0851add5080', '0xa0851aee2080')
(7500, 'Changed PID', 6044, 668)
(7500, 'Changed CreateTime', '2024-06-11 17:14:32.000000 ', '2024-06-11 17:44:20.000000 ')
(7540, 'Changed Offset', '0xa0851abdc040', '0xa0851b51f080')
(7540, 'Changed PID', 4, 1032)
(7540, 'Changed StartAddress', '0xf800752c3ce0', '0x7ffc932a2690')
(7540, 'Changed CreateTime', '2024-06-11 17:14:27.000000 ', '2024-06-11 17:45:35.000000 ')
(7552, 'Changed Offset', '0xa08515e655c0', '0xa08516f32080')
(7552, 'Changed PID', 7968, 1200)
(7552, 'Changed CreateTime', '2024-06-11 16:45:32.000000 ', '2024-06-11 17:48:14.000000 ')
(7624, 'Changed Offset', '0xa08516e8c080', '0xa0851bfb0080')
(7624, 'Changed PID', 1048, 1200)
(7624, 'Changed CreateTime', '2024-06-11 17:17:03.000000 ', '2024-06-11 17:45:37.000000 ')
(7644, 'Changed Offset', '0xa0851bda1040', '0xa0851b7ab040')
(7644, 'Changed PID', 1520, 3848)
(7644, 'Changed CreateTime', '2024-06-11 17:16:44.000000 ', '2024-06-11 17:23:43.000000 ')
(7644, 'Changed ExitTime', '-', '2024-06-11 17:29:05.000000 ')
(7696, 'Changed Offset', '0xa0851a262080', '0xa0851db57080')
(7696, 'Changed PID', 5676, 1448)
(7696, 'Changed CreateTime', '2024-06-11 17:04:50.000000 ', '2024-06-11 17:41:38.000000 ')
(7696, 'Changed ExitTime', '2024-06-11 17:04:50.000000 ', '-')
(7708, 'Changed Offset', '0xa0851a15f040', '0xa0851dac9080')
(7708, 'Changed PID', 6044, 4644)
(7708, 'Changed CreateTime', '2024-06-11 17:17:09.000000 ', '2024-06-11 17:37:00.000000 ')
(7788, 'Changed Offset', '0xa0851b6ab080', '0xa0851aec5080')
(7788, 'Changed PID', 7968, 1996)
(7788, 'Changed CreateTime', '2024-06-11 16:45:32.000000 ', '2024-06-11 17:48:09.000000 ')
(7792, 'Changed Offset', '0xa0851b6e5080', '0xa0851dd10080')
(7792, 'Changed PID', 5676, 3044)
(7792, 'Changed CreateTime', '2024-06-11 16:48:26.000000 ', '2024-06-11 17:45:00.000000 ')
(7792, 'Changed ExitTime', '2024-06-11 16:56:52.000000 ', '-')
(7852, 'Changed Offset', '0xa0851bfb3080', '0xa08516e63040')
(7852, 'Changed PID', 7988, 4)
(7852, 'Changed StartAddress', '0x7ffc932a2690', '0xf800752c3ce0')
(7852, 'Changed CreateTime', '2024-06-11 17:14:29.000000 ', '2024-06-11 17:27:31.000000 ')
(7856, 'Changed Offset', '0xa0851c21e040', '0xa0851b52e080')
(7856, 'Changed PID', 3036, 3056)
(7856, 'Changed CreateTime', '2024-06-11 16:58:11.000000 ', '2024-06-11 17:31:22.000000 ')
(7856, 'Changed ExitTime', '2024-06-11 17:05:30.000000 ', '-')
(7912, 'Changed Offset', '0xa0851bbb0080', '0xa08516d22040')
(7912, 'Changed PID', 940, 2124)
(7912, 'Changed CreateTime', '2024-06-11 17:13:38.000000 ', '2024-06-11 17:49:14.000000 ')
(8004, 'Changed Offset', '0xa0851a239080', '0xa0851ab1f080')
(8004, 'Changed PID', 3300, 7036)
(8004, 'Changed CreateTime', '2024-06-11 16:54:55.000000 ', '2024-06-11 17:46:39.000000 ')
(8040, 'Changed Offset', '0xa0851b1b0080', '0xa0851b7fc080')
(8040, 'Changed PID', 1576, 3036)
(8040, 'Changed CreateTime', '2024-06-11 17:11:50.000000 ', '2024-06-11 17:23:42.000000 ')
(8048, 'Changed Offset', '0xa0851b2b1080', '0xa0851a258080')
(8048, 'Changed PID', 1848, 5360)
(8048, 'Changed CreateTime', '2024-06-11 17:14:12.000000 ', '2024-06-11 17:44:34.000000 ')
(8088, 'Changed Offset', '0xa0851b6c6080', '0xa0851aeea080')
(8088, 'Changed PID', 3152, 5676)
(8088, 'Changed CreateTime', '2024-06-11 17:14:07.000000 ', '2024-06-11 17:41:51.000000 ')
(8172, 'Changed StartAddress', '0xcb096a945af0', '0xcb0967c252c0')
(32, 'New Thread', {'Offset': '0xa08515588080', 'PID': 824, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:43.000000 ', 'ExitTime': '-'})
(108, 'New Thread', {'Offset': '0xa0851db9c080', 'PID': 3848, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:41.000000 ', 'ExitTime': '2024-06-11 17:42:11.000000 '})
(220, 'New Thread', {'Offset': '0xa0851abb5080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:37.000000 ', 'ExitTime': '-'})
(296, 'New Thread', {'Offset': '0xa0851c26c080', 'PID': 5284, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:35.000000 ', 'ExitTime': '-'})
(376, 'New Thread', {'Offset': '0xa0851dac7040', 'PID': 5932, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:32:49.000000 ', 'ExitTime': '-'})
(384, 'New Thread', {'Offset': '0xa0851a5a6080', 'PID': 3216, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:40.000000 ', 'ExitTime': '-'})
(392, 'New Thread', {'Offset': '0xa0851b6e1080', 'PID': 7036, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:46:44.000000 ', 'ExitTime': '-'})
(420, 'New Thread', {'Offset': '0xa0851d89b080', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:32:14.000000 ', 'ExitTime': '2024-06-11 17:42:39.000000 '})
(424, 'New Thread', {'Offset': '0xa0851ae8a080', 'PID': 1712, 'StartAddress': '0xf800752dfe80', 'CreateTime': '2024-06-11 17:19:03.000000 ', 'ExitTime': '-'})
(452, 'New Thread', {'Offset': '0xa0851d944080', 'PID': 2484, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:41.000000 ', 'ExitTime': '-'})
(496, 'New Thread', {'Offset': '0xa0851d9e9080', 'PID': 6376, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:23:48.000000 ', 'ExitTime': '-'})
(544, 'New Thread', {'Offset': '0xa0851bcd6080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:37.000000 ', 'ExitTime': '-'})
(684, 'New Thread', {'Offset': '0xa0851b020080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(764, 'New Thread', {'Offset': '0xa0851558f080', 'PID': 7520, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:42:22.000000 ', 'ExitTime': '2024-06-11 17:46:45.000000 '})
(772, 'New Thread', {'Offset': '0xa0851ae94080', 'PID': 7988, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:34:41.000000 ', 'ExitTime': '-'})
(816, 'New Thread', {'Offset': '0xa085155a0080', 'PID': 7184, 'StartAddress': '0xcb096a94e7f0', 'CreateTime': '2024-06-11 17:19:05.000000 ', 'ExitTime': '-'})
(836, 'New Thread', {'Offset': '0xa0851b022080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:06.000000 ', 'ExitTime': '2024-06-11 17:19:12.000000 '})
(888, 'New Thread', {'Offset': '0xa0851b0d93c0', 'PID': 3848, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:34.000000 ', 'ExitTime': '2024-06-11 17:44:43.000000 '})
(920, 'New Thread', {'Offset': '0xa0851bfad080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:37.000000 ', 'ExitTime': '-'})
(924, 'New Thread', {'Offset': '0xa0851bce1080', 'PID': 7520, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:41.000000 ', 'ExitTime': '2024-06-11 17:44:31.000000 '})
(948, 'New Thread', {'Offset': '0xa0851b4ec080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:25.000000 ', 'ExitTime': '-'})
(952, 'New Thread', {'Offset': '0xa0851b530080', 'PID': 2072, 'StartAddress': '0xcb096a94f270', 'CreateTime': '2024-06-11 17:44:37.000000 ', 'ExitTime': '-'})
(972, 'New Thread', {'Offset': '0xa08517ead080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:06.000000 ', 'ExitTime': '-'})
(1044, 'New Thread', {'Offset': '0xa0851ae92080', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:40.000000 ', 'ExitTime': '2024-06-11 17:41:44.000000 '})
(1056, 'New Thread', {'Offset': '0xa0851b049080', 'PID': 1564, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:39:12.000000 ', 'ExitTime': '2024-06-11 17:39:40.000000 '})
(1060, 'New Thread', {'Offset': '0xa0851a2f3080', 'PID': 3044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:00.000000 ', 'ExitTime': '2024-06-11 17:47:09.000000 '})
(1076, 'New Thread', {'Offset': '0xa0851b1ad040', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:35.000000 ', 'ExitTime': '-'})
(1144, 'New Thread', {'Offset': '0xa0851bd82080', 'PID': 3376, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:39.000000 ', 'ExitTime': '-'})
(1148, 'New Thread', {'Offset': '0xa0851553a080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:05.000000 ', 'ExitTime': '-'})
(1160, 'New Thread', {'Offset': '0xa0851bd4a080', 'PID': 2712, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:39:07.000000 ', 'ExitTime': '-'})
(1164, 'New Thread', {'Offset': '0xa08516f20080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(1168, 'New Thread', {'Offset': '0xa0851baf5040', 'PID': 7036, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:46:44.000000 ', 'ExitTime': '-'})
(1180, 'New Thread', {'Offset': '0xa0851b2cb080', 'PID': 1184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:23:41.000000 ', 'ExitTime': '-'})
(1196, 'New Thread', {'Offset': '0xa0851bd63080', 'PID': 5864, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:25.000000 ', 'ExitTime': '-'})
(1208, 'New Thread', {'Offset': '0xa0851aad5080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:04.000000 ', 'ExitTime': '-'})
(1268, 'New Thread', {'Offset': '0xa0851b4c4080', 'PID': 4168, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(1276, 'New Thread', {'Offset': '0xa0851b510080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(1296, 'New Thread', {'Offset': '0xa0851b8cf080', 'PID': 824, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:40.000000 ', 'ExitTime': '-'})
(1388, 'New Thread', {'Offset': '0xa0851bfb3080', 'PID': 3216, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:40.000000 ', 'ExitTime': '-'})
(1456, 'New Thread', {'Offset': '0xa0851aea2080', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:40:02.000000 ', 'ExitTime': '2024-06-11 17:40:04.000000 '})
(1464, 'New Thread', {'Offset': '0xa0851b23a080', 'PID': 1048, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:44:07.000000 ', 'ExitTime': '-'})
(1472, 'New Thread', {'Offset': '0xa0851add6080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:06.000000 ', 'ExitTime': '2024-06-11 17:19:12.000000 '})
(1500, 'New Thread', {'Offset': '0xa0851a995080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:49:10.000000 ', 'ExitTime': '-'})
(1524, 'New Thread', {'Offset': '0xa0851a968080', 'PID': 3056, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:49:03.000000 ', 'ExitTime': '-'})
(1536, 'New Thread', {'Offset': '0xa0851aa96080', 'PID': 4956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:33.000000 ', 'ExitTime': '2024-06-11 17:22:27.000000 '})
(1540, 'New Thread', {'Offset': '0xa0851ac9b080', 'PID': 7900, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:40:02.000000 ', 'ExitTime': '-'})
(1544, 'New Thread', {'Offset': '0xa0851b6bf080', 'PID': 1996, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:44:07.000000 ', 'ExitTime': '-'})
(1556, 'New Thread', {'Offset': '0xa085154d2080', 'PID': 4956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:23.000000 ', 'ExitTime': '2024-06-11 17:22:27.000000 '})
(1560, 'New Thread', {'Offset': '0xa0851a40f080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(1604, 'New Thread', {'Offset': '0xa0851b796080', 'PID': 4168, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:39.000000 ', 'ExitTime': '-'})
(1612, 'New Thread', {'Offset': '0xa085155b5080', 'PID': 3216, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:40.000000 ', 'ExitTime': '-'})
(1620, 'New Thread', {'Offset': '0xa08517e58080', 'PID': 3376, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:39.000000 ', 'ExitTime': '-'})
(1628, 'New Thread', {'Offset': '0xa0851b6c0080', 'PID': 7352, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:06.000000 ', 'ExitTime': '-'})
(1636, 'New Thread', {'Offset': '0xa0851a0d4040', 'PID': 7900, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:49:13.000000 ', 'ExitTime': '-'})
(1648, 'New Thread', {'Offset': '0xa0851d14b080', 'PID': 1712, 'StartAddress': '0xf800752dfe80', 'CreateTime': '2024-06-11 17:41:44.000000 ', 'ExitTime': '-'})
(1788, 'New Thread', {'Offset': '0xa0851b6bd080', 'PID': 1332, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:39.000000 ', 'ExitTime': '-'})
(1856, 'New Thread', {'Offset': '0xa0851a69d040', 'PID': 4, 'StartAddress': '0xf800752c3ce0', 'CreateTime': '2024-06-11 17:19:41.000000 ', 'ExitTime': '-'})
(1860, 'New Thread', {'Offset': '0xa0851c59f080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:37.000000 ', 'ExitTime': '-'})
(1864, 'New Thread', {'Offset': '0xa08516e64080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:05.000000 ', 'ExitTime': '-'})
(1908, 'New Thread', {'Offset': '0xa0851a866080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(1932, 'New Thread', {'Offset': '0xa0851b644080', 'PID': 3216, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:46:09.000000 ', 'ExitTime': '-'})
(1936, 'New Thread', {'Offset': '0xa08516f1d080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:37.000000 ', 'ExitTime': '-'})
(1984, 'New Thread', {'Offset': '0xa0851b9a7040', 'PID': 3200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:35:29.000000 ', 'ExitTime': '-'})
(1988, 'New Thread', {'Offset': '0xa0851a80d080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:04.000000 ', 'ExitTime': '-'})
(1992, 'New Thread', {'Offset': '0xa0851dadc080', 'PID': 3044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:42:00.000000 ', 'ExitTime': '2024-06-11 17:46:49.000000 '})
(2028, 'New Thread', {'Offset': '0xa0851a810080', 'PID': 3036, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:46:35.000000 ', 'ExitTime': '-'})
(2052, 'New Thread', {'Offset': '0xa0851b054080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(2116, 'New Thread', {'Offset': '0xa0851b23b040', 'PID': 4236, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:37:25.000000 ', 'ExitTime': '2024-06-11 17:39:08.000000 '})
(2148, 'New Thread', {'Offset': '0xa0851b9de040', 'PID': 4, 'StartAddress': '0xf800752c3ce0', 'CreateTime': '2024-06-11 17:45:39.000000 ', 'ExitTime': '-'})
(2164, 'New Thread', {'Offset': '0xa0851b69d040', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:13.000000 ', 'ExitTime': '-'})
(2208, 'New Thread', {'Offset': '0xa08517f84080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(2216, 'New Thread', {'Offset': '0xa0851a39b040', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:32:59.000000 ', 'ExitTime': '2024-06-11 17:38:11.000000 '})
(2256, 'New Thread', {'Offset': '0xa0851c213040', 'PID': 3184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:38:47.000000 ', 'ExitTime': '-'})
(2268, 'New Thread', {'Offset': '0xa0851b2d3080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(2332, 'New Thread', {'Offset': '0xa08517f11080', 'PID': 2896, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:46:39.000000 ', 'ExitTime': '-'})
(2336, 'New Thread', {'Offset': '0xa0851a274080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(2340, 'New Thread', {'Offset': '0xa0851a263080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(2372, 'New Thread', {'Offset': '0xa0851a0df040', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:49:22.000000 ', 'ExitTime': '-'})
(2376, 'New Thread', {'Offset': '0xa0851a72e080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(2380, 'New Thread', {'Offset': '0xa0851b2c5080', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:40:00.000000 ', 'ExitTime': '2024-06-11 17:40:02.000000 '})
(2384, 'New Thread', {'Offset': '0xa0851b6b0040', 'PID': 1564, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:46:50.000000 ', 'ExitTime': '-'})
(2396, 'New Thread', {'Offset': '0xa0851db5f080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(2400, 'New Thread', {'Offset': '0xa0851a597080', 'PID': 1332, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:44.000000 ', 'ExitTime': '-'})
(2436, 'New Thread', {'Offset': '0xa0851b1bc080', 'PID': 6700, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:39:42.000000 ', 'ExitTime': '-'})
(2456, 'New Thread', {'Offset': '0xa0851ae27080', 'PID': 3216, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:40.000000 ', 'ExitTime': '-'})
(2472, 'New Thread', {'Offset': '0xa08517e10080', 'PID': 7352, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:06.000000 ', 'ExitTime': '-'})
(2528, 'New Thread', {'Offset': '0xa0851bfaf080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:37.000000 ', 'ExitTime': '-'})
(2580, 'New Thread', {'Offset': '0xa0851bd68080', 'PID': 3848, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:23:04.000000 ', 'ExitTime': '2024-06-11 17:25:44.000000 '})
(2596, 'New Thread', {'Offset': '0xa0851b0e9040', 'PID': 2712, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:41.000000 ', 'ExitTime': '-'})
(2624, 'New Thread', {'Offset': '0xa0851be8b080', 'PID': 1592, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:46:44.000000 ', 'ExitTime': '-'})
(2708, 'New Thread', {'Offset': '0xa0851b1bf080', 'PID': 3044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:00.000000 ', 'ExitTime': '-'})
(2748, 'New Thread', {'Offset': '0xa0851a72c080', 'PID': 6044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:12.000000 ', 'ExitTime': '-'})
(2760, 'New Thread', {'Offset': '0xa0851ade6080', 'PID': 940, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:41.000000 ', 'ExitTime': '-'})
(2808, 'New Thread', {'Offset': '0xa0851b6c7080', 'PID': 3956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:22.000000 ', 'ExitTime': '-'})
(2836, 'New Thread', {'Offset': '0xa0851a6ee080', 'PID': 3848, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(2860, 'New Thread', {'Offset': '0xa0851b71e080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:37.000000 ', 'ExitTime': '-'})
(2864, 'New Thread', {'Offset': '0xa0851a5a9080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(2872, 'New Thread', {'Offset': '0xa08517e88040', 'PID': 4168, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:49:17.000000 ', 'ExitTime': '-'})
(2900, 'New Thread', {'Offset': '0xa08516eb4080', 'PID': 3056, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:43:42.000000 ', 'ExitTime': '-'})
(2908, 'New Thread', {'Offset': '0xa0851b0ef080', 'PID': 700, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:02.000000 ', 'ExitTime': '-'})
(2932, 'New Thread', {'Offset': '0xa0851a92e040', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:39:16.000000 ', 'ExitTime': '2024-06-11 17:43:46.000000 '})
(2964, 'New Thread', {'Offset': '0xa0851a322080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(2968, 'New Thread', {'Offset': '0xa0851a551040', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:04.000000 ', 'ExitTime': '-'})
(2972, 'New Thread', {'Offset': '0xa0851c26d080', 'PID': 2896, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:35:48.000000 ', 'ExitTime': '-'})
(3252, 'New Thread', {'Offset': '0xa0851a31f080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:05.000000 ', 'ExitTime': '-'})
(3296, 'New Thread', {'Offset': '0xa0851aca3080', 'PID': 1200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:38.000000 ', 'ExitTime': '-'})
(3300, 'New Thread', {'Offset': '0xa08517e07040', 'PID': 1592, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:49:15.000000 ', 'ExitTime': '-'})
(3308, 'New Thread', {'Offset': '0xa0851c4d2080', 'PID': 1048, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:44:07.000000 ', 'ExitTime': '-'})
(3324, 'New Thread', {'Offset': '0xa0851b048080', 'PID': 7184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:19:04.000000 ', 'ExitTime': '-'})
(3332, 'New Thread', {'Offset': '0xa08517eb2080', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:41:38.000000 ', 'ExitTime': '2024-06-11 17:41:39.000000 '})
(3340, 'New Thread', {'Offset': '0xa0851a9c9080', 'PID': 3848, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:23:49.000000 ', 'ExitTime': '2024-06-11 17:25:44.000000 '})
(3356, 'New Thread', {'Offset': '0xa0851aecb080', 'PID': 812, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:45:37.000000 ', 'ExitTime': '-'})
(3360, 'New Thread', {'Offset': '0xa0851bcc7040', 'PID': 2768, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 17:43:15.000000 ', 'ExitTime': '-'})
